Filename,x,y,w,h
9ebc1edb-315f-4f0f-bc9b-dfa933bc67d3,79,53,7,10
125a6b00-d20c-413e-b5fb-3728fcfce39f,175,140,2,1
125a6b00-d20c-413e-b5fb-3728fcfce39f,147,135,27,14
125a6b00-d20c-413e-b5fb-3728fcfce39f,152,131,3,1
125a6b00-d20c-413e-b5fb-3728fcfce39f,132,130,2,2
125a6b00-d20c-413e-b5fb-3728fcfce39f,133,124,2,2
125a6b00-d20c-413e-b5fb-3728fcfce39f,174,114,12,11
125a6b00-d20c-413e-b5fb-3728fcfce39f,126,83,57,49
125a6b00-d20c-413e-b5fb-3728fcfce39f,155,76,19,12
125a6b00-d20c-413e-b5fb-3728fcfce39f,180,68,12,20
125a6b00-d20c-413e-b5fb-3728fcfce39f,150,50,11,11
d6724bee-d28e-4b34-8813-52a86955fa72,60,146,18,11
d6724bee-d28e-4b34-8813-52a86955fa72,50,130,11,11
d6724bee-d28e-4b34-8813-52a86955fa72,93,100,9,10
d6724bee-d28e-4b34-8813-52a86955fa72,173,86,7,2
d6724bee-d28e-4b34-8813-52a86955fa72,159,86,17,19
d6724bee-d28e-4b34-8813-52a86955fa72,55,66,42,31
d6724bee-d28e-4b34-8813-52a86955fa72,71,53,7,9
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,51,202,9,10
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,59,194,10,10
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,90,179,2,2
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,66,174,23,30
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,50,174,14,16
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,52,157,9,10
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,153,147,15,15
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,84,143,4,6
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,79,142,3,9
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,140,139,10,9
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,109,138,9,11
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,66,138,12,11
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,122,135,11,10
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,61,133,3,3
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,46,133,12,13
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,59,126,5,2
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,74,124,10,10
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,148,116,22,27
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,109,113,13,13
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,60,111,10,9
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,124,106,12,12
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,163,104,9,9
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,138,102,10,10
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,147,91,10,10
515ab870-a80e-47f1-bd51-05a6fc02cba0,68,114,12,12
515ab870-a80e-47f1-bd51-05a6fc02cba0,163,107,10,10
515ab870-a80e-47f1-bd51-05a6fc02cba0,44,90,22,20
515ab870-a80e-47f1-bd51-05a6fc02cba0,68,78,12,11
515ab870-a80e-47f1-bd51-05a6fc02cba0,54,74,12,12
515ab870-a80e-47f1-bd51-05a6fc02cba0,60,60,12,11
a9cfed74-19bf-454f-b3a2-32c455a97cc8,131,212,10,10
a9cfed74-19bf-454f-b3a2-32c455a97cc8,140,189,4,3
a9cfed74-19bf-454f-b3a2-32c455a97cc8,135,189,1,3
a9cfed74-19bf-454f-b3a2-32c455a97cc8,159,182,9,11
a9cfed74-19bf-454f-b3a2-32c455a97cc8,82,182,11,11
a9cfed74-19bf-454f-b3a2-32c455a97cc8,136,179,6,7
a9cfed74-19bf-454f-b3a2-32c455a97cc8,98,170,36,35
a9cfed74-19bf-454f-b3a2-32c455a97cc8,134,162,28,15
a9cfed74-19bf-454f-b3a2-32c455a97cc8,122,158,12,12
a9cfed74-19bf-454f-b3a2-32c455a97cc8,98,156,12,11
a9cfed74-19bf-454f-b3a2-32c455a97cc8,85,147,9,9
a9cfed74-19bf-454f-b3a2-32c455a97cc8,140,134,11,11
a9cfed74-19bf-454f-b3a2-32c455a97cc8,84,134,20,15
9dbb7a32-14df-40ca-871e-410111c45c05,103,115,9,9
9dbb7a32-14df-40ca-871e-410111c45c05,30,86,11,11
9dbb7a32-14df-40ca-871e-410111c45c05,50,81,36,29
9dbb7a32-14df-40ca-871e-410111c45c05,102,69,10,10
9dbb7a32-14df-40ca-871e-410111c45c05,33,66,13,12
9dbb7a32-14df-40ca-871e-410111c45c05,54,61,24,17
9dbb7a32-14df-40ca-871e-410111c45c05,132,52,11,11
c28f7725-70a7-4b55-953a-44d28ecdd4fb,125,119,9,9
c28f7725-70a7-4b55-953a-44d28ecdd4fb,150,118,10,10
c28f7725-70a7-4b55-953a-44d28ecdd4fb,122,102,13,15
c28f7725-70a7-4b55-953a-44d28ecdd4fb,137,75,13,13
03ae75b6-45a7-4a68-9871-f07b82b17bf6,60,138,17,18
03ae75b6-45a7-4a68-9871-f07b82b17bf6,153,126,7,2
03ae75b6-45a7-4a68-9871-f07b82b17bf6,43,118,13,12
03ae75b6-45a7-4a68-9871-f07b82b17bf6,109,112,14,14
03ae75b6-45a7-4a68-9871-f07b82b17bf6,75,88,8,8
03ae75b6-45a7-4a68-9871-f07b82b17bf6,140,83,3,10
03ae75b6-45a7-4a68-9871-f07b82b17bf6,133,83,5,9
03ae75b6-45a7-4a68-9871-f07b82b17bf6,146,78,47,75
03ae75b6-45a7-4a68-9871-f07b82b17bf6,154,62,11,11
1563a4ed-d5f5-4e31-8818-c5417109d403,106,170,12,12
1563a4ed-d5f5-4e31-8818-c5417109d403,166,166,11,11
1563a4ed-d5f5-4e31-8818-c5417109d403,45,164,10,10
1563a4ed-d5f5-4e31-8818-c5417109d403,173,162,2,2
1563a4ed-d5f5-4e31-8818-c5417109d403,181,155,9,7
1563a4ed-d5f5-4e31-8818-c5417109d403,167,151,12,9
1563a4ed-d5f5-4e31-8818-c5417109d403,74,146,26,24
1563a4ed-d5f5-4e31-8818-c5417109d403,131,143,13,12
1563a4ed-d5f5-4e31-8818-c5417109d403,53,127,9,9
1563a4ed-d5f5-4e31-8818-c5417109d403,151,124,10,11
1563a4ed-d5f5-4e31-8818-c5417109d403,54,116,10,10
1563a4ed-d5f5-4e31-8818-c5417109d403,38,116,11,11
1563a4ed-d5f5-4e31-8818-c5417109d403,162,115,27,27
1563a4ed-d5f5-4e31-8818-c5417109d403,135,106,19,20
1563a4ed-d5f5-4e31-8818-c5417109d403,37,92,29,18
1563a4ed-d5f5-4e31-8818-c5417109d403,78,90,10,11
b402b80c-0be4-4c25-80be-d9ace219c83b,93,172,3,4
b402b80c-0be4-4c25-80be-d9ace219c83b,92,166,4,4
b402b80c-0be4-4c25-80be-d9ace219c83b,50,158,12,12
b402b80c-0be4-4c25-80be-d9ace219c83b,158,147,18,19
b402b80c-0be4-4c25-80be-d9ace219c83b,163,98,10,10
b402b80c-0be4-4c25-80be-d9ace219c83b,87,90,10,11
b402b80c-0be4-4c25-80be-d9ace219c83b,189,75,3,3
b402b80c-0be4-4c25-80be-d9ace219c83b,142,70,11,11
b402b80c-0be4-4c25-80be-d9ace219c83b,46,62,17,22
b402b80c-0be4-4c25-80be-d9ace219c83b,140,54,12,12
b402b80c-0be4-4c25-80be-d9ace219c83b,173,51,3,4
b402b80c-0be4-4c25-80be-d9ace219c83b,71,51,9,9
b402b80c-0be4-4c25-80be-d9ace219c83b,140,38,11,11
a1538feb-5647-463b-9876-ca6e5ff00f48,26,162,3,5
a1538feb-5647-463b-9876-ca6e5ff00f48,14,154,11,10
a1538feb-5647-463b-9876-ca6e5ff00f48,22,124,40,40
b41dfb17-3773-485b-8da6-c29a2bbfbe3a,27,147,9,9
b41dfb17-3773-485b-8da6-c29a2bbfbe3a,144,132,13,12
b41dfb17-3773-485b-8da6-c29a2bbfbe3a,70,118,11,12
b41dfb17-3773-485b-8da6-c29a2bbfbe3a,34,113,32,21
b41dfb17-3773-485b-8da6-c29a2bbfbe3a,102,105,11,13
b41dfb17-3773-485b-8da6-c29a2bbfbe3a,146,101,12,13
b77669dd-8554-4531-9903-9719747fdb63,53,166,2,8
b77669dd-8554-4531-9903-9719747fdb63,158,162,11,12
b77669dd-8554-4531-9903-9719747fdb63,34,154,19,20
b77669dd-8554-4531-9903-9719747fdb63,148,150,10,10
b77669dd-8554-4531-9903-9719747fdb63,18,146,11,11
b77669dd-8554-4531-9903-9719747fdb63,127,134,9,7
b77669dd-8554-4531-9903-9719747fdb63,147,129,13,13
b77669dd-8554-4531-9903-9719747fdb63,62,118,14,22
b77669dd-8554-4531-9903-9719747fdb63,135,100,9,10
3747c54e-e425-451d-90c0-943e99b873d4,62,156,12,14
3747c54e-e425-451d-90c0-943e99b873d4,19,138,43,24
3747c54e-e425-451d-90c0-943e99b873d4,63,131,15,13
3747c54e-e425-451d-90c0-943e99b873d4,77,115,15,13
3747c54e-e425-451d-90c0-943e99b873d4,35,109,31,24
3747c54e-e425-451d-90c0-943e99b873d4,42,99,3,10
3747c54e-e425-451d-90c0-943e99b873d4,60,94,11,11
7002c25e-83ce-4af1-9cdb-a9d4899d6104,132,146,12,11
7002c25e-83ce-4af1-9cdb-a9d4899d6104,20,142,10,11
7002c25e-83ce-4af1-9cdb-a9d4899d6104,132,131,1,3
7002c25e-83ce-4af1-9cdb-a9d4899d6104,124,125,4,3
7002c25e-83ce-4af1-9cdb-a9d4899d6104,108,122,12,12
7002c25e-83ce-4af1-9cdb-a9d4899d6104,23,117,9,9
7002c25e-83ce-4af1-9cdb-a9d4899d6104,102,108,11,12
7002c25e-83ce-4af1-9cdb-a9d4899d6104,18,98,11,12
7002c25e-83ce-4af1-9cdb-a9d4899d6104,118,91,10,11
7002c25e-83ce-4af1-9cdb-a9d4899d6104,129,90,16,36
7002c25e-83ce-4af1-9cdb-a9d4899d6104,148,74,10,12
7002c25e-83ce-4af1-9cdb-a9d4899d6104,134,74,12,12
7002c25e-83ce-4af1-9cdb-a9d4899d6104,76,68,5,3
7002c25e-83ce-4af1-9cdb-a9d4899d6104,23,67,9,9
7002c25e-83ce-4af1-9cdb-a9d4899d6104,50,18,12,12
3f040848-3b3f-4cc9-b7e1-eb5bea7a3a7c,99,146,10,11
3f040848-3b3f-4cc9-b7e1-eb5bea7a3a7c,116,138,22,12
3f040848-3b3f-4cc9-b7e1-eb5bea7a3a7c,132,123,11,9
3f040848-3b3f-4cc9-b7e1-eb5bea7a3a7c,138,115,31,74
3f040848-3b3f-4cc9-b7e1-eb5bea7a3a7c,155,114,11,10
3f040848-3b3f-4cc9-b7e1-eb5bea7a3a7c,116,83,18,25
06bc1519-c307-4a98-b00b-8329f2ddf615,103,147,1,1
06bc1519-c307-4a98-b00b-8329f2ddf615,134,114,17,30
06bc1519-c307-4a98-b00b-8329f2ddf615,98,114,12,12
06bc1519-c307-4a98-b00b-8329f2ddf615,111,107,14,19
06bc1519-c307-4a98-b00b-8329f2ddf615,50,106,11,11
06bc1519-c307-4a98-b00b-8329f2ddf615,117,95,9,9
06bc1519-c307-4a98-b00b-8329f2ddf615,134,94,12,12
06bc1519-c307-4a98-b00b-8329f2ddf615,62,86,42,55
06bc1519-c307-4a98-b00b-8329f2ddf615,90,83,19,25
06bc1519-c307-4a98-b00b-8329f2ddf615,71,58,10,10
f9538c72-0f7b-45e3-98a8-de3e4434fe4d,93,83,20,26
f9538c72-0f7b-45e3-98a8-de3e4434fe4d,108,78,42,50
22f2d3ec-f7ea-4778-850d-bb111590202f,133,93,9,9
22f2d3ec-f7ea-4778-850d-bb111590202f,21,84,20,11
22f2d3ec-f7ea-4778-850d-bb111590202f,66,60,40,41
22f2d3ec-f7ea-4778-850d-bb111590202f,59,36,9,8
4f781277-d540-4cd6-b405-4f215281d78e,50,133,6,1
4f781277-d540-4cd6-b405-4f215281d78e,18,100,44,41
4f781277-d540-4cd6-b405-4f215281d78e,36,98,17,14
076eab63-d75d-4272-a5d3-13eae02f2c8f,54,130,11,11
076eab63-d75d-4272-a5d3-13eae02f2c8f,50,98,12,12
076eab63-d75d-4272-a5d3-13eae02f2c8f,142,85,42,41
076eab63-d75d-4272-a5d3-13eae02f2c8f,85,81,12,13
076eab63-d75d-4272-a5d3-13eae02f2c8f,68,79,10,9
076eab63-d75d-4272-a5d3-13eae02f2c8f,67,71,2,7
076eab63-d75d-4272-a5d3-13eae02f2c8f,134,58,18,19
076eab63-d75d-4272-a5d3-13eae02f2c8f,84,42,11,11
25d1ddb4-df24-4e52-8a84-b0dff45f9718,42,124,12,11
25d1ddb4-df24-4e52-8a84-b0dff45f9718,61,123,7,6
25d1ddb4-df24-4e52-8a84-b0dff45f9718,150,98,18,12
25d1ddb4-df24-4e52-8a84-b0dff45f9718,102,98,11,12
25d1ddb4-df24-4e52-8a84-b0dff45f9718,115,92,13,25
25d1ddb4-df24-4e52-8a84-b0dff45f9718,80,81,14,13
25d1ddb4-df24-4e52-8a84-b0dff45f9718,143,77,7,1
25d1ddb4-df24-4e52-8a84-b0dff45f9718,111,77,7,9
25d1ddb4-df24-4e52-8a84-b0dff45f9718,39,68,7,8
25d1ddb4-df24-4e52-8a84-b0dff45f9718,86,66,24,22
9341907e-9b62-4197-a0b3-3ddd3c55a884,87,150,15,11
9341907e-9b62-4197-a0b3-3ddd3c55a884,62,118,12,11
9341907e-9b62-4197-a0b3-3ddd3c55a884,73,116,21,38
9341907e-9b62-4197-a0b3-3ddd3c55a884,102,107,10,11
9341907e-9b62-4197-a0b3-3ddd3c55a884,92,103,8,6
9341907e-9b62-4197-a0b3-3ddd3c55a884,60,93,11,17
9341907e-9b62-4197-a0b3-3ddd3c55a884,148,82,11,12
7f9b4539-9cfb-49db-9d19-dea98ab6445f,139,178,11,12
7f9b4539-9cfb-49db-9d19-dea98ab6445f,122,174,12,12
7f9b4539-9cfb-49db-9d19-dea98ab6445f,150,159,9,10
7f9b4539-9cfb-49db-9d19-dea98ab6445f,132,154,12,11
7f9b4539-9cfb-49db-9d19-dea98ab6445f,123,149,1,7
7f9b4539-9cfb-49db-9d19-dea98ab6445f,133,124,16,21
7f9b4539-9cfb-49db-9d19-dea98ab6445f,140,106,11,12
7f9b4539-9cfb-49db-9d19-dea98ab6445f,116,101,22,25
7f9b4539-9cfb-49db-9d19-dea98ab6445f,106,75,19,20
c391591b-0083-4063-a485-69b0c7e02ebe,119,187,9,11
c391591b-0083-4063-a485-69b0c7e02ebe,59,130,14,11
c391591b-0083-4063-a485-69b0c7e02ebe,19,123,11,19
c391591b-0083-4063-a485-69b0c7e02ebe,33,122,25,14
c391591b-0083-4063-a485-69b0c7e02ebe,68,114,26,30
c391591b-0083-4063-a485-69b0c7e02ebe,54,108,11,11
8d48694a-f998-4043-bc98-63a3c18527f2,44,140,20,18
8d48694a-f998-4043-bc98-63a3c18527f2,170,138,3,10
8d48694a-f998-4043-bc98-63a3c18527f2,18,130,18,12
8d48694a-f998-4043-bc98-63a3c18527f2,44,110,11,12
8d48694a-f998-4043-bc98-63a3c18527f2,130,104,14,14
8d48694a-f998-4043-bc98-63a3c18527f2,156,102,12,17
29cfef18-40c3-489f-adcf-05bd93765b9d,71,162,5,4
29cfef18-40c3-489f-adcf-05bd93765b9d,54,161,12,12
29cfef18-40c3-489f-adcf-05bd93765b9d,75,132,10,10
29cfef18-40c3-489f-adcf-05bd93765b9d,27,131,10,10
29cfef18-40c3-489f-adcf-05bd93765b9d,39,130,23,30
df0f59ce-d11a-488d-a51c-bd9105e592f6,26,126,12,19
df0f59ce-d11a-488d-a51c-bd9105e592f6,151,108,34,34
df0f59ce-d11a-488d-a51c-bd9105e592f6,172,92,10,11
df0f59ce-d11a-488d-a51c-bd9105e592f6,35,90,9,10
df0f59ce-d11a-488d-a51c-bd9105e592f6,147,86,10,10
df0f59ce-d11a-488d-a51c-bd9105e592f6,171,84,7,4
df0f59ce-d11a-488d-a51c-bd9105e592f6,46,78,11,12
df0f59ce-d11a-488d-a51c-bd9105e592f6,67,74,10,11
df0f59ce-d11a-488d-a51c-bd9105e592f6,85,54,7,8
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,116,180,11,12
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,124,156,11,12
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,174,138,11,11
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,130,107,46,51
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,146,146,11,11
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,77,126,9,10
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,116,119,16,10
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,166,110,10,10
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,153,97,7,7
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,115,90,54,51
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,106,74,11,12
db3c8b2a-797b-4178-9b68-09863e1a45a3,111,119,9,7
db3c8b2a-797b-4178-9b68-09863e1a45a3,149,117,25,26
db3c8b2a-797b-4178-9b68-09863e1a45a3,92,106,12,12
db3c8b2a-797b-4178-9b68-09863e1a45a3,87,100,2,4
db3c8b2a-797b-4178-9b68-09863e1a45a3,63,98,23,16
db3c8b2a-797b-4178-9b68-09863e1a45a3,70,82,18,14
854fee36-d54c-4cde-904d-ab77f5e2e091,82,114,20,24
854fee36-d54c-4cde-904d-ab77f5e2e091,75,100,1,1
854fee36-d54c-4cde-904d-ab77f5e2e091,42,93,38,48
854fee36-d54c-4cde-904d-ab77f5e2e091,78,91,6,9
854fee36-d54c-4cde-904d-ab77f5e2e091,66,74,12,12
854fee36-d54c-4cde-904d-ab77f5e2e091,99,51,9,9
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,68,132,10,12
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,123,123,9,9
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,79,116,9,11
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,141,114,1,6
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,133,111,9,9
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,52,78,20,24
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,27,78,25,13
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,10,52,12,11
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,68,46,21,32
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,28,36,44,41
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,67,34,10,14
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,38,28,11,11
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,148,127,27,24
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,182,126,10,11
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,162,114,12,12
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,110,110,11,11
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,182,107,8,9
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,79,100,19,18
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,60,100,11,12
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,148,95,10,11
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,131,91,10,10
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,27,75,9,9
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,94,72,16,14
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,199,66,10,11
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,62,62,11,11
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,92,54,18,16
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,63,132,9,8
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,54,100,42,26
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,75,93,2,7
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,82,78,11,11
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,60,76,17,18
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,85,58,19,18
5620c301-4fee-478e-bdb0-124a00010443,170,149,6,7
5620c301-4fee-478e-bdb0-124a00010443,136,147,2,1
5620c301-4fee-478e-bdb0-124a00010443,122,146,11,12
5620c301-4fee-478e-bdb0-124a00010443,43,130,10,10
5620c301-4fee-478e-bdb0-124a00010443,180,125,12,13
5620c301-4fee-478e-bdb0-124a00010443,134,122,22,27
5620c301-4fee-478e-bdb0-124a00010443,82,122,12,11
5620c301-4fee-478e-bdb0-124a00010443,75,110,9,8
5620c301-4fee-478e-bdb0-124a00010443,52,109,18,27
5620c301-4fee-478e-bdb0-124a00010443,75,102,7,6
5620c301-4fee-478e-bdb0-124a00010443,166,98,20,19
5620c301-4fee-478e-bdb0-124a00010443,119,95,5,7
5620c301-4fee-478e-bdb0-124a00010443,157,94,1,2
5620c301-4fee-478e-bdb0-124a00010443,90,90,12,11
5620c301-4fee-478e-bdb0-124a00010443,61,90,3,4
5620c301-4fee-478e-bdb0-124a00010443,171,82,21,12
5620c301-4fee-478e-bdb0-124a00010443,66,82,11,11
5620c301-4fee-478e-bdb0-124a00010443,50,74,12,12
5620c301-4fee-478e-bdb0-124a00010443,77,51,9,9
93550df9-7f67-404f-a974-516acecd5c48,135,165,1,3
93550df9-7f67-404f-a974-516acecd5c48,98,154,36,36
93550df9-7f67-404f-a974-516acecd5c48,82,154,12,11
93550df9-7f67-404f-a974-516acecd5c48,35,138,20,13
93550df9-7f67-404f-a974-516acecd5c48,157,131,9,9
93550df9-7f67-404f-a974-516acecd5c48,39,131,8,5
93550df9-7f67-404f-a974-516acecd5c48,54,121,12,13
93550df9-7f67-404f-a974-516acecd5c48,114,111,36,41
93550df9-7f67-404f-a974-516acecd5c48,163,106,10,10
93550df9-7f67-404f-a974-516acecd5c48,148,87,12,15
93550df9-7f67-404f-a974-516acecd5c48,47,83,9,9
