Filename,x,y,w,h
3c2270fa-2323-48c2-a341-1ea0d84d7cee,144,31,24,48
3c2270fa-2323-48c2-a341-1ea0d84d7cee,39,31,1,1
3c2270fa-2323-48c2-a341-1ea0d84d7cee,40,24,79,88
9ebc1edb-315f-4f0f-bc9b-dfa933bc67d3,135,56,1,15
9ebc1edb-315f-4f0f-bc9b-dfa933bc67d3,144,31,24,48
9ebc1edb-315f-4f0f-bc9b-dfa933bc67d3,39,31,1,1
9ebc1edb-315f-4f0f-bc9b-dfa933bc67d3,40,24,79,88
125a6b00-d20c-413e-b5fb-3728fcfce39f,135,56,1,15
125a6b00-d20c-413e-b5fb-3728fcfce39f,144,31,24,48
125a6b00-d20c-413e-b5fb-3728fcfce39f,39,31,1,1
125a6b00-d20c-413e-b5fb-3728fcfce39f,40,24,79,88
d6724bee-d28e-4b34-8813-52a86955fa72,135,56,1,15
d6724bee-d28e-4b34-8813-52a86955fa72,144,31,24,48
d6724bee-d28e-4b34-8813-52a86955fa72,39,31,1,1
d6724bee-d28e-4b34-8813-52a86955fa72,40,24,79,88
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,135,56,1,15
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,144,31,24,48
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,39,31,1,1
711b8e6a-0406-4c61-8c13-3e90fd7ecba1,40,24,79,88
515ab870-a80e-47f1-bd51-05a6fc02cba0,135,56,1,15
515ab870-a80e-47f1-bd51-05a6fc02cba0,144,31,24,48
515ab870-a80e-47f1-bd51-05a6fc02cba0,39,31,1,1
515ab870-a80e-47f1-bd51-05a6fc02cba0,40,24,79,88
a9cfed74-19bf-454f-b3a2-32c455a97cc8,135,56,1,15
a9cfed74-19bf-454f-b3a2-32c455a97cc8,144,31,24,48
a9cfed74-19bf-454f-b3a2-32c455a97cc8,39,31,1,1
a9cfed74-19bf-454f-b3a2-32c455a97cc8,40,24,79,88
9dbb7a32-14df-40ca-871e-410111c45c05,135,56,1,15
9dbb7a32-14df-40ca-871e-410111c45c05,144,31,24,48
9dbb7a32-14df-40ca-871e-410111c45c05,39,31,1,1
9dbb7a32-14df-40ca-871e-410111c45c05,40,24,79,88
c28f7725-70a7-4b55-953a-44d28ecdd4fb,135,56,1,15
c28f7725-70a7-4b55-953a-44d28ecdd4fb,144,31,24,48
c28f7725-70a7-4b55-953a-44d28ecdd4fb,39,31,1,1
c28f7725-70a7-4b55-953a-44d28ecdd4fb,40,24,79,88
03ae75b6-45a7-4a68-9871-f07b82b17bf6,135,56,1,15
03ae75b6-45a7-4a68-9871-f07b82b17bf6,144,31,24,48
03ae75b6-45a7-4a68-9871-f07b82b17bf6,39,31,1,1
03ae75b6-45a7-4a68-9871-f07b82b17bf6,40,24,79,88
1563a4ed-d5f5-4e31-8818-c5417109d403,135,56,1,15
1563a4ed-d5f5-4e31-8818-c5417109d403,144,31,24,48
1563a4ed-d5f5-4e31-8818-c5417109d403,39,31,1,1
1563a4ed-d5f5-4e31-8818-c5417109d403,40,24,79,88
b402b80c-0be4-4c25-80be-d9ace219c83b,135,56,1,15
b402b80c-0be4-4c25-80be-d9ace219c83b,144,31,24,48
b402b80c-0be4-4c25-80be-d9ace219c83b,39,31,1,1
b402b80c-0be4-4c25-80be-d9ace219c83b,40,24,79,88
a1538feb-5647-463b-9876-ca6e5ff00f48,135,56,1,15
a1538feb-5647-463b-9876-ca6e5ff00f48,144,31,24,48
a1538feb-5647-463b-9876-ca6e5ff00f48,39,31,1,1
a1538feb-5647-463b-9876-ca6e5ff00f48,40,24,79,88
b41dfb17-3773-485b-8da6-c29a2bbfbe3a,135,56,1,15
b41dfb17-3773-485b-8da6-c29a2bbfbe3a,144,31,24,48
b41dfb17-3773-485b-8da6-c29a2bbfbe3a,39,31,1,1
b41dfb17-3773-485b-8da6-c29a2bbfbe3a,40,24,79,88
b77669dd-8554-4531-9903-9719747fdb63,135,56,1,15
b77669dd-8554-4531-9903-9719747fdb63,144,31,24,48
b77669dd-8554-4531-9903-9719747fdb63,39,31,1,1
b77669dd-8554-4531-9903-9719747fdb63,40,24,79,88
3747c54e-e425-451d-90c0-943e99b873d4,135,56,1,15
3747c54e-e425-451d-90c0-943e99b873d4,144,31,24,48
3747c54e-e425-451d-90c0-943e99b873d4,39,31,1,1
3747c54e-e425-451d-90c0-943e99b873d4,40,24,79,88
7002c25e-83ce-4af1-9cdb-a9d4899d6104,135,56,1,15
7002c25e-83ce-4af1-9cdb-a9d4899d6104,144,31,24,48
7002c25e-83ce-4af1-9cdb-a9d4899d6104,39,31,1,1
7002c25e-83ce-4af1-9cdb-a9d4899d6104,40,24,79,88
3f040848-3b3f-4cc9-b7e1-eb5bea7a3a7c,135,56,1,15
3f040848-3b3f-4cc9-b7e1-eb5bea7a3a7c,144,31,24,48
3f040848-3b3f-4cc9-b7e1-eb5bea7a3a7c,39,31,1,1
3f040848-3b3f-4cc9-b7e1-eb5bea7a3a7c,40,24,79,88
06bc1519-c307-4a98-b00b-8329f2ddf615,135,56,1,15
06bc1519-c307-4a98-b00b-8329f2ddf615,144,31,24,48
06bc1519-c307-4a98-b00b-8329f2ddf615,39,31,1,1
06bc1519-c307-4a98-b00b-8329f2ddf615,40,24,79,88
f9538c72-0f7b-45e3-98a8-de3e4434fe4d,135,56,1,15
f9538c72-0f7b-45e3-98a8-de3e4434fe4d,144,31,24,48
f9538c72-0f7b-45e3-98a8-de3e4434fe4d,39,31,1,1
f9538c72-0f7b-45e3-98a8-de3e4434fe4d,40,24,79,88
22f2d3ec-f7ea-4778-850d-bb111590202f,135,56,1,15
22f2d3ec-f7ea-4778-850d-bb111590202f,144,31,24,48
22f2d3ec-f7ea-4778-850d-bb111590202f,39,31,1,1
22f2d3ec-f7ea-4778-850d-bb111590202f,40,24,79,88
4f781277-d540-4cd6-b405-4f215281d78e,135,56,1,15
4f781277-d540-4cd6-b405-4f215281d78e,144,31,24,48
4f781277-d540-4cd6-b405-4f215281d78e,39,31,1,1
4f781277-d540-4cd6-b405-4f215281d78e,40,24,79,88
076eab63-d75d-4272-a5d3-13eae02f2c8f,135,56,1,15
076eab63-d75d-4272-a5d3-13eae02f2c8f,144,31,24,48
076eab63-d75d-4272-a5d3-13eae02f2c8f,39,31,1,1
076eab63-d75d-4272-a5d3-13eae02f2c8f,40,24,79,88
25d1ddb4-df24-4e52-8a84-b0dff45f9718,135,56,1,15
25d1ddb4-df24-4e52-8a84-b0dff45f9718,144,31,24,48
25d1ddb4-df24-4e52-8a84-b0dff45f9718,39,31,1,1
25d1ddb4-df24-4e52-8a84-b0dff45f9718,40,24,79,88
9341907e-9b62-4197-a0b3-3ddd3c55a884,135,56,1,15
9341907e-9b62-4197-a0b3-3ddd3c55a884,144,31,24,48
9341907e-9b62-4197-a0b3-3ddd3c55a884,39,31,1,1
9341907e-9b62-4197-a0b3-3ddd3c55a884,40,24,79,88
7f9b4539-9cfb-49db-9d19-dea98ab6445f,135,56,1,15
7f9b4539-9cfb-49db-9d19-dea98ab6445f,144,31,24,48
7f9b4539-9cfb-49db-9d19-dea98ab6445f,39,31,1,1
7f9b4539-9cfb-49db-9d19-dea98ab6445f,40,24,79,88
c391591b-0083-4063-a485-69b0c7e02ebe,135,56,1,15
c391591b-0083-4063-a485-69b0c7e02ebe,144,31,24,48
c391591b-0083-4063-a485-69b0c7e02ebe,39,31,1,1
c391591b-0083-4063-a485-69b0c7e02ebe,40,24,79,88
8d48694a-f998-4043-bc98-63a3c18527f2,135,56,1,15
8d48694a-f998-4043-bc98-63a3c18527f2,144,31,24,48
8d48694a-f998-4043-bc98-63a3c18527f2,39,31,1,1
8d48694a-f998-4043-bc98-63a3c18527f2,40,24,79,88
29cfef18-40c3-489f-adcf-05bd93765b9d,135,56,1,15
29cfef18-40c3-489f-adcf-05bd93765b9d,144,31,24,48
29cfef18-40c3-489f-adcf-05bd93765b9d,39,31,1,1
29cfef18-40c3-489f-adcf-05bd93765b9d,40,24,79,88
df0f59ce-d11a-488d-a51c-bd9105e592f6,135,56,1,15
df0f59ce-d11a-488d-a51c-bd9105e592f6,144,31,24,48
df0f59ce-d11a-488d-a51c-bd9105e592f6,39,31,1,1
df0f59ce-d11a-488d-a51c-bd9105e592f6,40,24,79,88
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,135,56,1,15
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,144,31,24,48
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,39,31,1,1
c3bff4b1-efa9-4b87-a32d-bcbe6d31c4f2,40,24,79,88
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,135,56,1,15
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,144,31,24,48
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,39,31,1,1
2f51b8c1-32f8-4df8-af1e-d32c8dddad6f,40,24,79,88
db3c8b2a-797b-4178-9b68-09863e1a45a3,135,56,1,15
db3c8b2a-797b-4178-9b68-09863e1a45a3,144,31,24,48
db3c8b2a-797b-4178-9b68-09863e1a45a3,39,31,1,1
db3c8b2a-797b-4178-9b68-09863e1a45a3,40,24,79,88
854fee36-d54c-4cde-904d-ab77f5e2e091,135,56,1,15
854fee36-d54c-4cde-904d-ab77f5e2e091,144,31,24,48
854fee36-d54c-4cde-904d-ab77f5e2e091,39,31,1,1
854fee36-d54c-4cde-904d-ab77f5e2e091,40,24,79,88
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,135,56,1,15
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,144,31,24,48
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,39,31,1,1
47b6aa0b-bd34-42a0-a0ad-469a1c6e3e1e,40,24,79,88
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,135,56,1,15
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,144,31,24,48
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,39,31,1,1
6ba9800e-ebf3-4fd4-9fa7-1022883c4f21,40,24,79,88
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,135,56,1,15
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,144,31,24,48
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,39,31,1,1
8a504f1d-b42c-4328-8571-f4e0a8e0fb5a,40,24,79,88
5620c301-4fee-478e-bdb0-124a00010443,135,56,1,15
5620c301-4fee-478e-bdb0-124a00010443,144,31,24,48
5620c301-4fee-478e-bdb0-124a00010443,39,31,1,1
5620c301-4fee-478e-bdb0-124a00010443,40,24,79,88
93550df9-7f67-404f-a974-516acecd5c48,135,56,1,15
93550df9-7f67-404f-a974-516acecd5c48,144,31,24,48
93550df9-7f67-404f-a974-516acecd5c48,39,31,1,1
93550df9-7f67-404f-a974-516acecd5c48,40,24,79,88
32fbc636-5413-419b-8539-6e6a7cca9f4b,135,56,1,15
32fbc636-5413-419b-8539-6e6a7cca9f4b,144,31,24,48
32fbc636-5413-419b-8539-6e6a7cca9f4b,39,31,1,1
32fbc636-5413-419b-8539-6e6a7cca9f4b,40,24,79,88
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,135,56,1,15
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,144,31,24,48
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,39,31,1,1
6f3d76ce-9c4e-4e4c-b344-776d764e1be8,40,24,79,88
17bb233f-6ee9-4645-92ee-b415499f691a,135,56,1,15
17bb233f-6ee9-4645-92ee-b415499f691a,144,31,24,48
17bb233f-6ee9-4645-92ee-b415499f691a,39,31,1,1
17bb233f-6ee9-4645-92ee-b415499f691a,40,24,79,88
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,135,56,1,15
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,144,31,24,48
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,39,31,1,1
0b0073e0-9c19-4da4-88f2-b3d2ebc6f1f4,40,24,79,88
4703da4b-5d0c-416a-9ebe-39d1776bf593,135,56,1,15
4703da4b-5d0c-416a-9ebe-39d1776bf593,144,31,24,48
4703da4b-5d0c-416a-9ebe-39d1776bf593,39,31,1,1
4703da4b-5d0c-416a-9ebe-39d1776bf593,40,24,79,88
11a41e42-fdb4-4216-9e04-d4914fe2186e,135,56,1,15
11a41e42-fdb4-4216-9e04-d4914fe2186e,144,31,24,48
11a41e42-fdb4-4216-9e04-d4914fe2186e,39,31,1,1
11a41e42-fdb4-4216-9e04-d4914fe2186e,40,24,79,88
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,135,56,1,15
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,144,31,24,48
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,39,31,1,1
8bd6bfaa-af66-435f-95c3-99c9f5e7074b,40,24,79,88
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,135,56,1,15
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,144,31,24,48
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,39,31,1,1
74457e4b-4059-4ba4-959a-3a8e12b7d5f8,40,24,79,88
f630809e-2498-44af-beaa-dda23a36cf20,135,56,1,15
f630809e-2498-44af-beaa-dda23a36cf20,144,31,24,48
f630809e-2498-44af-beaa-dda23a36cf20,39,31,1,1
f630809e-2498-44af-beaa-dda23a36cf20,40,24,79,88
a422ca04-b11f-4995-a7b7-a9f4c0988f30,135,56,1,15
a422ca04-b11f-4995-a7b7-a9f4c0988f30,144,31,24,48
a422ca04-b11f-4995-a7b7-a9f4c0988f30,39,31,1,1
a422ca04-b11f-4995-a7b7-a9f4c0988f30,40,24,79,88
a6a38450-9151-4178-a830-a08e0223f8a5,135,56,1,15
a6a38450-9151-4178-a830-a08e0223f8a5,144,31,24,48
a6a38450-9151-4178-a830-a08e0223f8a5,39,31,1,1
a6a38450-9151-4178-a830-a08e0223f8a5,40,24,79,88
3de7efd4-d074-4fee-95d7-4718e4d7df91,135,56,1,15
3de7efd4-d074-4fee-95d7-4718e4d7df91,144,31,24,48
3de7efd4-d074-4fee-95d7-4718e4d7df91,39,31,1,1
3de7efd4-d074-4fee-95d7-4718e4d7df91,40,24,79,88
acfec3cb-9511-4f09-977c-87b061bd50dd,135,56,1,15
acfec3cb-9511-4f09-977c-87b061bd50dd,144,31,24,48
acfec3cb-9511-4f09-977c-87b061bd50dd,39,31,1,1
acfec3cb-9511-4f09-977c-87b061bd50dd,40,24,79,88
000db696-cf54-4385-b10b-6b16fbb3f985,135,56,1,15
000db696-cf54-4385-b10b-6b16fbb3f985,144,31,24,48
000db696-cf54-4385-b10b-6b16fbb3f985,39,31,1,1
000db696-cf54-4385-b10b-6b16fbb3f985,40,24,79,88
48029094-265a-43e6-9e29-455237085578,135,56,1,15
48029094-265a-43e6-9e29-455237085578,144,31,24,48
48029094-265a-43e6-9e29-455237085578,39,31,1,1
48029094-265a-43e6-9e29-455237085578,40,24,79,88
fcb06a43-8652-4bbf-bdf8-bb961137302a,135,56,1,15
fcb06a43-8652-4bbf-bdf8-bb961137302a,144,31,24,48
fcb06a43-8652-4bbf-bdf8-bb961137302a,39,31,1,1
fcb06a43-8652-4bbf-bdf8-bb961137302a,40,24,79,88
b54f130a-94fc-49ae-a6b2-5e1c870720a7,135,56,1,15
b54f130a-94fc-49ae-a6b2-5e1c870720a7,144,31,24,48
b54f130a-94fc-49ae-a6b2-5e1c870720a7,39,31,1,1
b54f130a-94fc-49ae-a6b2-5e1c870720a7,40,24,79,88
a37e89b4-7aa4-42f0-969f-f92816142442,135,56,1,15
a37e89b4-7aa4-42f0-969f-f92816142442,144,31,24,48
a37e89b4-7aa4-42f0-969f-f92816142442,39,31,1,1
a37e89b4-7aa4-42f0-969f-f92816142442,40,24,79,88
bb509940-e147-4ff1-806b-a82890182d5b,135,56,1,15
bb509940-e147-4ff1-806b-a82890182d5b,144,31,24,48
bb509940-e147-4ff1-806b-a82890182d5b,39,31,1,1
bb509940-e147-4ff1-806b-a82890182d5b,40,24,79,88
08f1b734-cd93-42c0-b978-9e1e1021bb55,135,56,1,15
08f1b734-cd93-42c0-b978-9e1e1021bb55,144,31,24,48
08f1b734-cd93-42c0-b978-9e1e1021bb55,39,31,1,1
08f1b734-cd93-42c0-b978-9e1e1021bb55,40,24,79,88
03249840-0a17-448c-bf41-7e156428ab59,135,56,1,15
03249840-0a17-448c-bf41-7e156428ab59,144,31,24,48
03249840-0a17-448c-bf41-7e156428ab59,39,31,1,1
03249840-0a17-448c-bf41-7e156428ab59,40,24,79,88
559415a8-f9bc-40ed-9ac0-0f60104e7e9c,135,56,1,15
559415a8-f9bc-40ed-9ac0-0f60104e7e9c,144,31,24,48
559415a8-f9bc-40ed-9ac0-0f60104e7e9c,39,31,1,1
559415a8-f9bc-40ed-9ac0-0f60104e7e9c,40,24,79,88
a681ac25-1798-4c81-8e28-a1c5014e00bf,135,56,1,15
a681ac25-1798-4c81-8e28-a1c5014e00bf,144,31,24,48
a681ac25-1798-4c81-8e28-a1c5014e00bf,39,31,1,1
a681ac25-1798-4c81-8e28-a1c5014e00bf,40,24,79,88
815dd1c1-3e01-4038-9723-39d05e8b3cd3,135,56,1,15
815dd1c1-3e01-4038-9723-39d05e8b3cd3,144,31,24,48
815dd1c1-3e01-4038-9723-39d05e8b3cd3,39,31,1,1
815dd1c1-3e01-4038-9723-39d05e8b3cd3,40,24,79,88
bfa45a99-7125-4d61-966b-c51e54dcbf10,135,56,1,15
bfa45a99-7125-4d61-966b-c51e54dcbf10,144,31,24,48
bfa45a99-7125-4d61-966b-c51e54dcbf10,39,31,1,1
bfa45a99-7125-4d61-966b-c51e54dcbf10,40,24,79,88
1b4d9ebb-644e-4602-ad36-d83cf7415be6,135,56,1,15
1b4d9ebb-644e-4602-ad36-d83cf7415be6,144,31,24,48
1b4d9ebb-644e-4602-ad36-d83cf7415be6,39,31,1,1
1b4d9ebb-644e-4602-ad36-d83cf7415be6,40,24,79,88
d47f354b-d29d-48b9-9c54-07c1e981bef4,135,56,1,15
d47f354b-d29d-48b9-9c54-07c1e981bef4,144,31,24,48
d47f354b-d29d-48b9-9c54-07c1e981bef4,39,31,1,1
d47f354b-d29d-48b9-9c54-07c1e981bef4,40,24,79,88
3b411a6e-270d-48d6-a3db-fbb4635151dd,135,56,1,15
3b411a6e-270d-48d6-a3db-fbb4635151dd,144,31,24,48
3b411a6e-270d-48d6-a3db-fbb4635151dd,39,31,1,1
3b411a6e-270d-48d6-a3db-fbb4635151dd,40,24,79,88
3538b9f3-b604-4e3c-8f04-bb5b1127733c,135,56,1,15
3538b9f3-b604-4e3c-8f04-bb5b1127733c,144,31,24,48
3538b9f3-b604-4e3c-8f04-bb5b1127733c,39,31,1,1
3538b9f3-b604-4e3c-8f04-bb5b1127733c,40,24,79,88
8ce28cb3-1184-4792-b774-229fa7dd633e,135,56,1,15
8ce28cb3-1184-4792-b774-229fa7dd633e,144,31,24,48
8ce28cb3-1184-4792-b774-229fa7dd633e,39,31,1,1
8ce28cb3-1184-4792-b774-229fa7dd633e,40,24,79,88
47ec1b70-a18d-4c98-a313-4999a4059742,135,56,1,15
47ec1b70-a18d-4c98-a313-4999a4059742,144,31,24,48
47ec1b70-a18d-4c98-a313-4999a4059742,39,31,1,1
47ec1b70-a18d-4c98-a313-4999a4059742,40,24,79,88
3a9196af-16e0-4a6a-95e4-426614770eb2,135,56,1,15
3a9196af-16e0-4a6a-95e4-426614770eb2,144,31,24,48
3a9196af-16e0-4a6a-95e4-426614770eb2,39,31,1,1
3a9196af-16e0-4a6a-95e4-426614770eb2,40,24,79,88
09d2a8d3-3ef9-4e91-8abe-d1c127747905,135,56,1,15
09d2a8d3-3ef9-4e91-8abe-d1c127747905,144,31,24,48
09d2a8d3-3ef9-4e91-8abe-d1c127747905,39,31,1,1
09d2a8d3-3ef9-4e91-8abe-d1c127747905,40,24,79,88
ac1f192d-7a24-44c3-9175-819291bd4db9,135,56,1,15
ac1f192d-7a24-44c3-9175-819291bd4db9,144,31,24,48
ac1f192d-7a24-44c3-9175-819291bd4db9,39,31,1,1
ac1f192d-7a24-44c3-9175-819291bd4db9,40,24,79,88
d5cbd64c-322b-4460-ad0e-c9a23e781f3e,135,56,1,15
d5cbd64c-322b-4460-ad0e-c9a23e781f3e,144,31,24,48
d5cbd64c-322b-4460-ad0e-c9a23e781f3e,39,31,1,1
d5cbd64c-322b-4460-ad0e-c9a23e781f3e,40,24,79,88
7a0105da-41e6-4500-8626-fb6e8f0dac5a,135,56,1,15
7a0105da-41e6-4500-8626-fb6e8f0dac5a,144,31,24,48
7a0105da-41e6-4500-8626-fb6e8f0dac5a,39,31,1,1
7a0105da-41e6-4500-8626-fb6e8f0dac5a,40,24,79,88
af15d432-68fc-4a2f-b456-a0366722799f,135,56,1,15
af15d432-68fc-4a2f-b456-a0366722799f,144,31,24,48
af15d432-68fc-4a2f-b456-a0366722799f,39,31,1,1
af15d432-68fc-4a2f-b456-a0366722799f,40,24,79,88
7092a623-6d2d-4ecb-abed-be46296c4d7e,135,56,1,15
7092a623-6d2d-4ecb-abed-be46296c4d7e,144,31,24,48
7092a623-6d2d-4ecb-abed-be46296c4d7e,39,31,1,1
7092a623-6d2d-4ecb-abed-be46296c4d7e,40,24,79,88
9911bf13-bce6-4b33-b866-1944aca8fab0,135,56,1,15
9911bf13-bce6-4b33-b866-1944aca8fab0,144,31,24,48
9911bf13-bce6-4b33-b866-1944aca8fab0,39,31,1,1
9911bf13-bce6-4b33-b866-1944aca8fab0,40,24,79,88
5f8ecc2d-d8b8-4974-b327-7920315c55aa,135,56,1,15
5f8ecc2d-d8b8-4974-b327-7920315c55aa,144,31,24,48
5f8ecc2d-d8b8-4974-b327-7920315c55aa,39,31,1,1
5f8ecc2d-d8b8-4974-b327-7920315c55aa,40,24,79,88
33c80447-e65b-41f8-ad03-523b78048641,135,56,1,15
33c80447-e65b-41f8-ad03-523b78048641,144,31,24,48
33c80447-e65b-41f8-ad03-523b78048641,39,31,1,1
33c80447-e65b-41f8-ad03-523b78048641,40,24,79,88
b4686a9f-c3a6-4cba-9400-b35ba566b74e,135,56,1,15
b4686a9f-c3a6-4cba-9400-b35ba566b74e,144,31,24,48
b4686a9f-c3a6-4cba-9400-b35ba566b74e,39,31,1,1
b4686a9f-c3a6-4cba-9400-b35ba566b74e,40,24,79,88
85a40af4-f5e5-4fae-8260-6c6031a73e0b,135,56,1,15
85a40af4-f5e5-4fae-8260-6c6031a73e0b,144,31,24,48
85a40af4-f5e5-4fae-8260-6c6031a73e0b,39,31,1,1
85a40af4-f5e5-4fae-8260-6c6031a73e0b,40,24,79,88
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,135,56,1,15
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,144,31,24,48
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,39,31,1,1
2a15b6f2-2a17-454d-b14c-ba1bb4bd79f4,40,24,79,88
31a115d1-ad82-4fd8-be3d-76d918338afa,135,56,1,15
31a115d1-ad82-4fd8-be3d-76d918338afa,144,31,24,48
31a115d1-ad82-4fd8-be3d-76d918338afa,39,31,1,1
31a115d1-ad82-4fd8-be3d-76d918338afa,40,24,79,88
b0502b9f-b85c-4cac-9e8f-325ed59315e0,135,56,1,15
b0502b9f-b85c-4cac-9e8f-325ed59315e0,144,31,24,48
b0502b9f-b85c-4cac-9e8f-325ed59315e0,39,31,1,1
b0502b9f-b85c-4cac-9e8f-325ed59315e0,40,24,79,88
eadbf3c9-f034-4b29-9a46-b90a16978a2a,135,56,1,15
eadbf3c9-f034-4b29-9a46-b90a16978a2a,144,31,24,48
eadbf3c9-f034-4b29-9a46-b90a16978a2a,39,31,1,1
eadbf3c9-f034-4b29-9a46-b90a16978a2a,40,24,79,88
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,135,56,1,15
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,144,31,24,48
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,39,31,1,1
67ce8121-c2fd-493a-ae78-f256b3c1b0f0,40,24,79,88
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,135,56,1,15
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,144,31,24,48
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,39,31,1,1
48d31260-a62e-4b8a-9d3c-cdc6da1a962f,40,24,79,88
ce8e0d85-44a8-4b05-b421-cc5c510aa7a5,135,56,1,15
ce8e0d85-44a8-4b05-b421-cc5c510aa7a5,144,31,24,48
ce8e0d85-44a8-4b05-b421-cc5c510aa7a5,39,31,1,1
ce8e0d85-44a8-4b05-b421-cc5c510aa7a5,40,24,79,88
b2d2ef9e-fabe-4e70-b36a-e1e62e0a00f2,135,56,1,15
b2d2ef9e-fabe-4e70-b36a-e1e62e0a00f2,144,31,24,48
b2d2ef9e-fabe-4e70-b36a-e1e62e0a00f2,39,31,1,1
b2d2ef9e-fabe-4e70-b36a-e1e62e0a00f2,40,24,79,88
3da7cc6a-7864-4ab8-8842-297650b7db19,135,56,1,15
3da7cc6a-7864-4ab8-8842-297650b7db19,144,31,24,48
3da7cc6a-7864-4ab8-8842-297650b7db19,39,31,1,1
3da7cc6a-7864-4ab8-8842-297650b7db19,40,24,79,88
b8d6b40d-2a3d-475f-88d3-03560f645223,135,56,1,15
